Geneid	Chr	Start	End	Strand	Length	gene_name
ENSG00000267293.1	chr18	46028306	46029829	+	1524	RP11-8H2.1
ENSG00000252034.1	chr18	46077004	46077099	-	96	RNY4P37
ENSG00000152234.16	chr18	46080248	46104334	-	24087	ATP5F1A
ENSG00000152240.13	chr18	46104378	46128333	+	23956	HAUS1
ENSG00000251939.1	chr18	46121615	46121721	-	107	RNU6-1278P
ENSG00000152242.11	chr18	46173553	46266992	+	93440	C18orf25
ENSG00000141622.14	chr18	46326809	46463140	+	136332	RNF165
ENSG00000279829.1	chr18	46385707	46387083	+	1377	RP11-63I8.1
ENSG00000285993.1	chr18	46409197	46410645	-	1449	RP11-418K9.3
ENSG00000167210.17	chr18	46476972	46657220	-	180249	LOXHD1
ENSG00000101638.14	chr18	46667821	46759257	-	91437	ST8SIA5
ENSG00000240983.1	chr18	46722975	46723223	+	249	RP11-742D12.1
ENSG00000270112.4	chr18	46756487	46802449	+	45963	ST8SIA5-DT
ENSG00000274776.1	chr18	46786699	46789297	-	2599	RP11-687F6.5
ENSG00000078043.16	chr18	46803218	46920160	-	116943	PIAS2
ENSG00000267587.1	chr18	46852632	46853882	-	1251	RP11-687F6.4
ENSG00000279354.1	chr18	46915021	46915623	-	603	RP11-776B3.1
ENSG00000167216.18	chr18	46917492	47102243	+	184752	KATNAL2
ENSG00000288616.1	chr18	46962768	46964408	-	1641	ELOA3D
ENSG00000275553.4	chr18	46968695	46969912	-	1218	ELOA3CP
ENSG00000288607.1	chr18	47022287	47023927	-	1641	ELOA3B
ENSG00000288631.1	chr18	47028202	47029842	-	1641	ELOA3
ENSG00000206181.7	chr18	47032527	47035621	-	3095	ELOA2
ENSG00000280212.1	chr18	47076117	47076594	+	478	RP11-49K24.3
ENSG00000266957.1	chr18	47077361	47091280	-	13920	RP11-49K24.4
ENSG00000267724.1	chr18	47105946	47108062	+	2117	RP11-49K24.8
ENSG00000167220.12	chr18	47107408	47150500	-	43093	HDHD2
ENSG00000267228.7	chr18	47108188	47176345	-	68158	RP11-49K24.6
ENSG00000267800.1	chr18	47137018	47137290	+	273	RP11-49K24.5
ENSG00000134049.6	chr18	47152834	47176364	-	23531	IER3IP1
ENSG00000215474.8	chr18	47206169	47251660	-	45492	SKOR2
ENSG00000201825.1	chr18	47234442	47234548	-	107	RNU6-1131P
ENSG00000287673.1	chr18	47263935	47282939	+	19005	RP11-701C7.1
ENSG00000267761.3	chr18	47285725	47594550	+	308826	MIR4527HG
ENSG00000266582.1	chr18	47380496	47380565	+	70	MIR4527
ENSG00000279367.1	chr18	47501172	47503106	+	1935	RP11-157P23.1
ENSG00000261307.1	chr18	47501172	47558383	+	57212	RP11-157P23.2
ENSG00000267156.1	chr18	47630112	47630848	+	737	TPMTP1
ENSG00000267187.1	chr18	47703175	47703745	+	571	RP11-767C4.1
ENSG00000175387.16	chr18	47808957	47931146	-	122190	SMAD2
ENSG00000267541.1	chr18	47853233	47853457	-	225	MTCO2P2
ENSG00000279707.1	chr18	47866839	47867367	+	529	RP11-380M21.1
ENSG00000269365.2	chr18	47878295	47882444	+	4150	RP11-380M21.4
ENSG00000279366.1	chr18	47912207	47912504	-	298	RP11-380M21.3
ENSG00000184828.10	chr18	48026672	48410752	-	384081	ZBTB7C
ENSG00000278891.1	chr18	48147634	48150864	-	3231	RP11-246E12.2
ENSG00000286583.1	chr18	48162039	48184725	+	22687	RP11-246E12.4
ENSG00000206944.1	chr18	48169784	48169890	-	107	RNU6-708P
ENSG00000280197.1	chr18	48252301	48252837	+	537	C18orf12
ENSG00000200872.1	chr18	48475487	48475600	-	114	RNA5SP456
ENSG00000277907.1	chr18	48478282	48478491	-	210	RP11-23B5.2
ENSG00000266984.1	chr18	48478561	48479228	+	668	POLR3GP2
ENSG00000134030.14	chr18	48539031	48863217	+	324187	CTIF
ENSG00000278983.1	chr18	48564795	48568342	+	3548	RP11-426J5.3
ENSG00000279629.1	chr18	48661840	48662635	-	796	RP11-426J5.1
ENSG00000266276.3	chr18	48670600	48670668	+	69	MIR4743
ENSG00000267762.1	chr18	48673575	48688419	-	14845	RP11-426J5.2
ENSG00000279250.1	chr18	48755693	48756318	+	626	RP11-46D1.2
ENSG00000267764.1	chr18	48826051	48834770	-	8720	RP11-484L8.1
ENSG00000101665.10	chr18	48919853	48950965	-	31113	SMAD7
ENSG00000266905.1	chr18	48962951	48963941	-	991	RP11-1058N17.1
ENSG00000280335.1	chr18	49013106	49013819	+	714	RP11-15F12.6
ENSG00000264269.1	chr18	49023703	49048474	+	24772	RP11-15F12.1
ENSG00000141627.14	chr18	49036387	49461347	-	424961	DYM
ENSG00000263849.1	chr18	49049687	49049768	-	82	MIR4744
ENSG00000265128.1	chr18	49116301	49126479	+	10179	RP11-15F12.3
ENSG00000266696.1	chr18	49205912	49208781	+	2870	RP11-30L3.2
ENSG00000263895.1	chr18	49431744	49447420	-	15677	RP11-110H1.9
ENSG00000287518.1	chr18	49447464	49451827	+	4364	RP11-110H1.10
ENSG00000264971.1	chr18	49469803	49470223	+	421	PRR13P4
ENSG00000177576.12	chr18	49477243	49487252	-	10010	C18orf32
ENSG00000215472.10	chr18	49481681	49492479	-	10799	RPL17-C18orf32
ENSG00000263916.1	chr18	49484536	49486149	-	1614	RP11-110H1.4
ENSG00000265496.5	chr18	49487339	49491878	+	4540	MIR1539
ENSG00000284239.1	chr18	49487373	49487422	+	50	MIR1539
ENSG00000265681.8	chr18	49488453	49492508	-	4056	RPL17
ENSG00000202093.1	chr18	49489245	49489308	-	64	SNORD58C
ENSG00000206602.1	chr18	49491283	49491347	-	65	SNORD58A
ENSG00000271982.1	chr18	49491664	49491729	-	66	SNORD58B
ENSG00000265182.1	chr18	49495147	49496896	-	1750	SRP72P1
ENSG00000264464.1	chr18	49499390	49501860	+	2471	LINC02837
ENSG00000101670.12	chr18	49560699	49599185	+	38487	LIPG
ENSG00000267444.1	chr18	49650350	49651160	+	811	SMUG1P1
ENSG00000267674.1	chr18	49739823	49742063	-	2241	RP11-813F20.2
ENSG00000167315.18	chr18	49782164	49813953	-	31790	ACAA2
ENSG00000266997.2	chr18	49795793	49837623	-	41831	RP11-886H22.1
ENSG00000267322.2	chr18	49814023	49851059	+	37037	SNHG22
ENSG00000251992.1	chr18	49814133	49814276	+	144	SCARNA17
ENSG00000252139.1	chr18	49814361	49814443	+	83	ENSG10010137176.1
ENSG00000167306.20	chr18	49822789	50195147	-	372359	MYO5B
ENSG00000201668.1	chr18	49871555	49871666	-	112	Y_RNA
ENSG00000200527.1	chr18	49946266	49946389	-	124	RNA5SP457
ENSG00000267196.1	chr18	49969721	49970957	-	1237	RP11-813F20.4
ENSG00000267511.1	chr18	50063795	50064440	+	646	ADAD1P2
ENSG00000267591.1	chr18	50098742	50099162	+	421	RP11-689E3.2
ENSG00000283343.1	chr18	50126499	50126563	-	65	MIR4320
ENSG00000240663.3	chr18	50206998	50207278	-	281	RN7SL310P
ENSG00000172361.6	chr18	50227193	50266495	-	39303	CFAP53
ENSG00000277310.1	chr18	50256036	50256461	-	426	RP11-699C17.1
ENSG00000141644.18	chr18	50266882	50281774	-	14893	MBD1
ENSG00000154832.16	chr18	50282343	50287839	-	5497	CXXC1
ENSG00000267695.1	chr18	50302190	50313595	+	11406	RP11-1030E3.1
ENSG00000274930.1	chr18	50318420	50319024	+	605	RP11-1030E3.2
ENSG00000251997.1	chr18	50319002	50319120	+	119	RNA5SP458
ENSG00000154839.10	chr18	50375040	50394168	+	19129	SKA1
ENSG00000239780.1	chr18	50457887	50458795	+	909	RPLP0P11
ENSG00000141639.12	chr18	50560087	50731826	+	171740	MAPK4
ENSG00000287381.1	chr18	50647315	50651212	-	3898	RP11-10I6.3
ENSG00000267713.1	chr18	50669510	50670215	+	706	RP11-10I6.2
ENSG00000134042.14	chr18	50795120	50825402	-	30283	MRO
ENSG00000267233.1	chr18	50814392	50815730	+	1339	HNRNPA3P16
ENSG00000239689.1	chr18	50823577	50824120	+	544	RPL17P46
ENSG00000082212.13	chr18	50879080	50954257	+	75178	ME2
ENSG00000200752.1	chr18	50959267	50959379	-	113	Y_RNA
ENSG00000141642.9	chr18	50967991	50988121	+	20131	ELAC1
ENSG00000267699.2	chr18	50968019	51058144	+	90126	RP11-729L2.2
ENSG00000141646.14	chr18	51028394	51085045	+	56652	SMAD4
ENSG00000267717.1	chr18	51158282	51159383	-	1102	SRSF10P1
ENSG00000176624.12	chr18	51174550	51218333	-	43784	MEX3C
ENSG00000207154.1	chr18	51283733	51283896	-	164	RNU1-46P
ENSG00000227115.8	chr18	51346249	51643939	+	297691	LINC01630
ENSG00000266201.1	chr18	51421063	51421674	-	612	SS18L2P2
ENSG00000266003.1	chr18	51433437	51434783	+	1347	RP11-267C16.2
ENSG00000265402.1	chr18	51612639	51613110	-	472	RSL24D1P9
ENSG00000265712.1	chr18	51687525	51688209	-	685	RP11-440L16.1
ENSG00000215457.5	chr18	51845007	51845628	-	622	RPS8P3
ENSG00000286283.1	chr18	52223078	52223688	+	611	RP11-25O3.3
ENSG00000285695.1	chr18	52283909	52309224	+	25316	RP11-25O3.2
ENSG00000266335.1	chr18	52336361	52339025	-	2665	RP11-25O3.1
ENSG00000187323.12	chr18	52340197	53535903	+	1195707	DCC
ENSG00000280098.1	chr18	52409042	52409257	+	216	RP11-7K9.2
ENSG00000273762.1	chr18	52419189	52419644	-	456	VN1R76P
ENSG00000263872.1	chr18	53237101	53237190	+	90	MIR4528
ENSG00000260433.3	chr18	53480825	53581107	-	100283	LINC01917
ENSG00000263438.6	chr18	53568439	53629990	+	61552	LINC01919
ENSG00000242945.2	chr18	53605254	53605725	-	472	RPL29P32
ENSG00000264296.1	chr18	54142133	54142577	+	445	RP11-116K4.1
ENSG00000134046.12	chr18	54151606	54224669	-	73064	MBD2
ENSG00000207233.1	chr18	54222284	54222412	-	129	SNORA37
ENSG00000277324.1	chr18	54268346	54270028	-	1683	RP11-850A17.1
ENSG00000101751.11	chr18	54269517	54321266	+	51750	POLI
ENSG00000174448.8	chr18	54324358	54357964	-	33607	STARD6
ENSG00000166845.15	chr18	54357906	54385218	+	27313	C18orf54
ENSG00000264350.1	chr18	54406889	54407114	-	226	SNRPGP2
ENSG00000283613.1	chr18	54412763	54424632	+	11870	CUPIN1P
ENSG00000264564.1	chr18	54525434	54525563	+	130	RP11-61D1.2
ENSG00000267428.2	chr18	54563082	54567303	+	4222	RP11-289E15.1
ENSG00000288484.1	chr18	54578541	54578619	+	79	RP11-289E15.2
ENSG00000178690.4	chr18	54587757	54599493	+	11737	DYNAP
ENSG00000041353.10	chr18	54717860	54895516	+	177657	RAB27B
ENSG00000267524.1	chr18	54744750	54745581	+	832	RPSAP57
ENSG00000267311.1	chr18	54879457	54880809	+	1353	RP11-99A1.2
ENSG00000267112.1	chr18	54885866	54898083	-	12218	RP11-839G9.1
ENSG00000166510.14	chr18	54901509	54959461	-	57953	CCDC68
ENSG00000267647.1	chr18	54954403	54954732	+	330	MAP1LC3P
ENSG00000267013.6	chr18	55105904	55124306	-	18403	LINC01929
ENSG00000252437.1	chr18	55146546	55146645	-	100	RNA5SP459
ENSG00000196628.20	chr18	55222185	55664787	-	442603	TCF4
ENSG00000267028.1	chr18	55452533	55482940	+	30408	TCF4-AS1
ENSG00000264571.1	chr18	55479221	55479298	+	78	MIR4529
ENSG00000267402.1	chr18	55492175	55496392	+	4218	TCF4-AS2
ENSG00000267284.2	chr18	55589904	55839184	+	249281	RP11-397A16.1
ENSG00000242320.2	chr18	55635833	55636310	+	478	RPL21P126
ENSG00000267325.2	chr18	55776727	55781722	-	4996	LINC01415
ENSG00000267172.1	chr18	55817167	55819759	+	2593	RP11-397A16.3
ENSG00000287944.1	chr18	55863960	55866550	+	2591	RP11-214L13.2
ENSG00000260930.2	chr18	55881688	55998219	-	116532	LINC01416
ENSG00000267327.2	chr18	55893038	56026082	+	133045	CTD-2008L17.1
ENSG00000206129.4	chr18	56003613	56191262	-	187650	CTD-2008L17.2
ENSG00000287248.1	chr18	56026388	56029186	+	2799	CTD-2008L17.3
ENSG00000267057.6	chr18	56031830	56135295	+	103466	LINC01905
ENSG00000267399.1	chr18	56061109	56063078	-	1970	RP11-456O19.5
ENSG00000201816.1	chr18	56079394	56079594	-	201	SNORA73
ENSG00000267712.6	chr18	56083356	56137536	-	54181	LINC01539
ENSG00000267732.2	chr18	56137573	56150102	+	12530	RP11-456O19.3
ENSG00000091164.13	chr18	56597209	56651600	-	54392	TXNL1
ENSG00000091157.14	chr18	56651343	57029811	+	378469	WDR7
ENSG00000206865.1	chr18	56753226	56753326	-	101	Y_RNA
ENSG00000267146.1	chr18	56872668	56873970	-	1303	RP11-383D22.1
ENSG00000212539.2	chr18	56957270	56957469	+	200	U3
ENSG00000267225.1	chr18	57027832	57038845	+	11014	WDR7-OT1
ENSG00000286777.1	chr18	57046406	57047692	+	1287	RP11-383D22.3
ENSG00000258609.3	chr18	57054558	57072119	-	17562	LINC-ROR
ENSG00000267789.1	chr18	57136322	57146998	-	10677	CTD-2526M8.3
ENSG00000228075.5	chr18	57147087	57150410	+	3324	BOD1L2
ENSG00000267726.1	chr18	57169615	57171194	-	1580	LINC02565
ENSG00000202240.1	chr18	57284602	57284708	-	107	RNU6-737P
ENSG00000177511.6	chr18	57352557	57371731	+	19175	ST8SIA3
ENSG00000277837.1	chr18	57427133	57432112	+	4980	RP11-714M23.2
ENSG00000119547.6	chr18	57435374	57491298	+	55925	ONECUT2
ENSG00000066926.13	chr18	57544377	57586732	-	42356	FECH
ENSG00000278703.1	chr18	57588611	57589091	-	481	RP11-706P11.2
ENSG00000134440.12	chr18	57600656	57622213	-	21558	NARS1
ENSG00000267040.6	chr18	57630302	57669296	+	38995	RP11-35G9.3
ENSG00000267787.7	chr18	57639455	57738603	+	99149	RP11-35G9.5
ENSG00000081923.15	chr18	57646426	57803315	-	156890	ATP8B1
ENSG00000202159.1	chr18	57755394	57755500	+	107	RNU6-742P
ENSG00000231544.3	chr18	57838476	57838966	+	491	RSL24D1P11
ENSG00000267209.5	chr18	57961231	57964434	-	3204	LINC01897
ENSG00000235028.3	chr18	58018794	58019061	-	268	HMGN1P30
ENSG00000049759.20	chr18	58044226	58401540	+	357315	NEDD4L
ENSG00000267743.5	chr18	58189834	58195696	-	5863	RP11-718I15.1
ENSG00000267504.1	chr18	58371566	58372666	+	1101	RP11-845C23.2
ENSG00000267396.1	chr18	58398663	58400082	-	1420	RP11-845C23.3
ENSG00000267675.1	chr18	58416765	58417628	+	864	RP11-1151B14.2
ENSG00000267391.5	chr18	58445788	58453766	+	7979	MIR122HG
ENSG00000284440.1	chr18	58451074	58451158	+	85	MIR122
ENSG00000207778.3	chr18	58451080	58451152	-	73	MIR3591
ENSG00000276403.1	chr18	58476191	58477484	+	1294	RP11-1151B14.1
ENSG00000198796.7	chr18	58481247	58629091	-	147845	ALPK2
ENSG00000274354.1	chr18	58511598	58512310	-	713	RP11-1151B14.5
ENSG00000267257.1	chr18	58535415	58538552	+	3138	RP11-1151B14.4
ENSG00000267579.1	chr18	58557070	58566677	+	9608	RP11-126O1.2
ENSG00000252284.1	chr18	58600631	58600698	+	68	SNORA108
ENSG00000239659.2	chr18	58631259	58632120	+	862	RPL9P31
ENSG00000275418.1	chr18	58659858	58660524	+	667	RP11-126O1.6
ENSG00000267226.2	chr18	58670009	58671877	-	1869	MALT1-AS1
ENSG00000172175.15	chr18	58671465	58754477	+	83013	MALT1
ENSG00000267476.1	chr18	58672613	58752730	-	80118	RP11-126O1.4
ENSG00000266946.1	chr18	58690356	58692153	+	1798	MRPL37P1
ENSG00000267705.1	chr18	58752179	58753898	-	1720	RP11-108P20.3
ENSG00000267501.1	chr18	58754859	58757842	-	2984	RP11-108P20.2
ENSG00000201598.1	chr18	58805268	58805374	+	107	RNU6-219P
ENSG00000267593.2	chr18	58808468	58834364	+	25897	LINC01926
ENSG00000199713.1	chr18	58818883	58819016	-	134	U8
ENSG00000074657.14	chr18	58862600	58986480	+	123881	ZNF532
ENSG00000251870.1	chr18	58926197	58926296	-	100	RNU2-69P
ENSG00000224367.6	chr18	58996734	59069338	+	72605	OACYLP
ENSG00000267215.2	chr18	59081911	59085920	+	4010	RP11-685A21.1
ENSG00000166562.9	chr18	59139866	59158832	+	18967	SEC11C
ENSG00000134443.10	chr18	59220158	59230774	+	10617	GRP
ENSG00000134438.10	chr18	59267035	59274086	-	7052	RAX
ENSG00000166569.8	chr18	59275156	59318649	-	43494	CPLX4
ENSG00000074695.6	chr18	59327823	59359265	-	31443	LMAN1
ENSG00000267677.1	chr18	59360700	59386749	+	26050	RP11-27G24.1
ENSG00000183287.14	chr18	59430939	59697662	-	266724	CCBE1
ENSG00000267000.1	chr18	59459072	59465682	+	6611	RP11-27G24.3
ENSG00000267061.1	chr18	59563709	59568615	+	4907	RP11-760L24.1
ENSG00000267269.1	chr18	59685820	59688400	+	2581	RP11-2N1.1
ENSG00000267774.2	chr18	59696459	59698111	+	1653	RP11-2N1.2
ENSG00000273664.1	chr18	59700523	59700946	+	424	RP11-2N1.3
ENSG00000224161.3	chr18	59761558	59761905	+	348	RPS26P54
ENSG00000267486.1	chr18	59778572	59778989	+	418	GLUD1P4
ENSG00000267669.1	chr18	59821040	59825261	+	4222	RP11-824M15.3
ENSG00000141682.12	chr18	59899996	59904305	+	4310	PMAIP1
ENSG00000267066.1	chr18	59929226	59930330	+	1105	RP11-866E20.1
ENSG00000267497.1	chr18	59969438	59971396	+	1959	NFE2L3P1
ENSG00000239398.3	chr18	59972914	59973207	+	294	RN7SL342P
ENSG00000256704.3	chr18	60009994	60011143	-	1150	ENTR1P1
ENSG00000267462.1	chr18	60010281	60014258	+	3978	RP11-866E20.3
ENSG00000267742.1	chr18	60016778	60017441	-	664	SINHCAFP2
ENSG00000252555.1	chr18	60018625	60018731	+	107	RNU6-567P
ENSG00000267686.2	chr18	60125033	60161195	+	36163	RP11-795H16.3
ENSG00000242060.1	chr18	60149576	60150365	+	790	RPS3AP49
ENSG00000202468.1	chr18	60163567	60163707	+	141	RNU4-17P
ENSG00000267620.1	chr18	60196555	60198172	+	1618	RP11-795H16.2
ENSG00000267401.2	chr18	60294136	60301317	+	7182	RP11-396N11.1
ENSG00000285681.2	chr18	60329190	60540205	+	211016	RP11-325K19.7
ENSG00000166603.5	chr18	60371062	60372775	-	1714	MC4R
ENSG00000267400.1	chr18	60495868	60496336	-	469	RP11-325K19.3
ENSG00000266915.1	chr18	60519841	60520165	+	325	MRPS5P4
ENSG00000267687.1	chr18	60525616	60526156	-	541	RP11-325K19.6
ENSG00000267382.1	chr18	60611773	60654623	+	42851	RP11-325K19.2
ENSG00000267098.2	chr18	60628963	60902726	-	273764	RP11-325K19.1
ENSG00000267153.1	chr18	60663115	60664369	+	1255	CTBP2P3
ENSG00000267513.3	chr18	60794613	60794916	-	304	HMGN1P31
ENSG00000101542.10	chr18	61333430	61555779	+	222350	CDH20
ENSG00000206769.1	chr18	61391595	61391703	+	109	RNU6-116P
ENSG00000243256.1	chr18	61404858	61405205	-	348	RPL30P14
ENSG00000267316.5	chr18	61571342	61579456	-	8115	RP11-879F14.3
ENSG00000267279.2	chr18	61585746	61607006	-	21261	RP11-879F14.2
ENSG00000267175.5	chr18	61592375	61748832	-	156458	RP11-879F14.1
ENSG00000267038.1	chr18	61681653	61682695	+	1043	RP11-1096D5.2
ENSG00000260440.3	chr18	61748082	61758464	+	10383	LINC01544
ENSG00000176641.11	chr18	61808067	61894247	-	86181	RNF152
ENSG00000197563.11	chr18	61905255	62187118	-	281864	PIGN
ENSG00000267597.1	chr18	61957273	61958014	-	742	RPIAP1
ENSG00000134444.15	chr18	62187255	62310249	+	122995	RELCH
ENSG00000266900.1	chr18	62245810	62247412	+	1603	RP11-173A16.2
ENSG00000267560.1	chr18	62300036	62300998	-	963	RP11-173A16.1
ENSG00000141655.17	chr18	62325287	62391288	+	66002	TNFRSF11A
ENSG00000199867.1	chr18	62330812	62330913	+	102	Y_RNA
ENSG00000267341.1	chr18	62372894	62378130	-	5237	RP11-640A1.3
ENSG00000241088.2	chr18	62415678	62416227	+	550	RPL17P44
ENSG00000267487.1	chr18	62418318	62418576	+	259	RP11-640A1.4
ENSG00000266920.1	chr18	62442028	62443126	+	1099	ACTBP9
ENSG00000141664.10	chr18	62523025	62587709	+	64685	ZCCHC2
ENSG00000278017.1	chr18	62525919	62526325	-	407	RP11-120K19.4
ENSG00000279236.1	chr18	62551203	62552505	+	1303	RP11-120K19.3
ENSG00000243549.3	chr18	62650308	62650601	-	294	RN7SL705P
ENSG00000081913.14	chr18	62715541	62980433	+	264893	PHLPP1
ENSG00000206746.1	chr18	62731226	62731332	-	107	RNU6-142P
ENSG00000171791.14	chr18	63123346	63320128	-	196783	BCL2
ENSG00000267766.1	chr18	63151114	63151320	-	207	RP11-299P2.1
ENSG00000283125.1	chr18	63207622	63208168	+	547	RP11-299P2.2
ENSG00000119537.18	chr18	63327726	63367228	-	39503	KDSR
ENSG00000267390.1	chr18	63367328	63381629	+	14302	KDSR-DT
ENSG00000119541.10	chr18	63389190	63422483	-	33294	VPS4B
ENSG00000267430.1	chr18	63415317	63416469	-	1153	RP11-635N19.2
ENSG00000206075.14	chr18	63476958	63505085	+	28128	SERPINB5
ENSG00000269989.1	chr18	63485601	63486018	+	418	RP11-635N19.3
ENSG00000214318.3	chr18	63496989	63497400	+	412	ATP5MC1P6
ENSG00000166634.7	chr18	63542369	63569329	+	26961	SERPINB12
ENSG00000197641.12	chr18	63586989	63604639	+	17651	SERPINB13
ENSG00000206073.11	chr18	63637259	63644256	-	6998	SERPINB4
ENSG00000206072.13	chr18	63647579	63726432	+	78854	SERPINB11
ENSG00000057149.16	chr18	63655197	63661893	-	6697	SERPINB3
ENSG00000166396.13	chr18	63752935	63805376	+	52442	SERPINB7
ENSG00000197632.9	chr18	63871692	63903888	+	32197	SERPINB2
ENSG00000242550.6	chr18	63897174	63936111	+	38938	SERPINB10
ENSG00000221887.6	chr18	63949301	63981774	+	32474	HMSD
ENSG00000283667.1	chr18	63966406	63970181	-	3776	RP11-793J2.1
ENSG00000166401.15	chr18	63970029	64019779	+	49751	SERPINB8
ENSG00000267134.3	chr18	64041555	64423601	+	382047	LINC01924
ENSG00000237314.2	chr18	64072158	64072653	+	496	RPL12P39
ENSG00000179676.7	chr18	64079989	64149088	-	69100	LINC00305
ENSG00000266952.2	chr18	64181314	64260055	-	78742	LINC01538
ENSG00000275448.1	chr18	64677796	64677993	-	198	RP11-762J3.1
ENSG00000286800.1	chr18	64872264	64992828	-	120565	RP11-10E14.1
ENSG00000263863.1	chr18	65105873	65125710	-	19838	AC007948.1
ENSG00000264131.1	chr18	65186159	65187018	+	860	AC007631.1
ENSG00000264232.2	chr18	65423958	65448167	+	24210	LINC01916
ENSG00000265217.2	chr18	65606079	65652053	+	45975	RP11-775G23.1
ENSG00000081138.14	chr18	65750252	65890337	+	140086	CDH7
ENSG00000263720.1	chr18	65865262	65866397	+	1136	RP11-389J22.1
ENSG00000263622.1	chr18	65917782	65920942	-	3161	RP11-389J22.3
ENSG00000264685.1	chr18	66068750	66069647	-	898	PRPF19P1
ENSG00000071991.9	chr18	66501083	66604138	-	103056	CDH19
ENSG00000238680.1	chr18	66946116	66946222	+	107	RNU6-1037P
ENSG00000263354.1	chr18	67081584	67081686	+	103	MIR5011
ENSG00000264054.1	chr18	67137611	67137751	-	141	RPL31P9
ENSG00000265936.1	chr18	67375133	67375305	+	173	RP11-563H6.1
ENSG00000260578.1	chr18	67481791	67484966	-	3176	CTD-2541J13.1
ENSG00000171451.15	chr18	67506587	67516720	-	10134	DSEL
ENSG00000263424.1	chr18	67506589	67514030	+	7442	CTD-2541J13.2
ENSG00000265533.1	chr18	67516546	67899619	+	383074	DSEL-AS1
ENSG00000264040.1	chr18	67602692	67603022	-	331	RP11-29O13.1
ENSG00000263594.2	chr18	67672221	67767051	-	94831	RP11-28O3.2
ENSG00000265472.1	chr18	67707929	67708246	-	318	FAM32DP
ENSG00000264104.1	chr18	67788268	67791035	-	2768	RP11-638L3.4
ENSG00000265555.1	chr18	67808505	67814822	-	6318	LINC01903
ENSG00000265240.1	chr18	67830671	67831967	-	1297	RP11-638L3.2
ENSG00000264634.1	chr18	67940949	67956426	+	15478	RP11-659F24.1
ENSG00000264869.2	chr18	68102087	68114878	+	12792	RP11-526H11.1
ENSG00000287907.1	chr18	68237100	68495133	-	258034	RP11-421N8.3
ENSG00000264699.2	chr18	68258080	68264827	-	6748	LINC01912
ENSG00000260747.1	chr18	68277802	68278243	-	442	RP11-421N8.1
ENSG00000265425.1	chr18	68427030	68436918	+	9889	RP11-128D14.1
ENSG00000263355.1	chr18	68455951	68456877	+	927	AKR1B10P2
ENSG00000264697.1	chr18	68527970	68528123	+	154	MTL3P
ENSG00000166479.10	chr18	68673688	68715108	-	41421	TMX3
ENSG00000150636.17	chr18	68715209	69055189	+	339981	CCDC102B
ENSG00000276092.1	chr18	68721082	68721560	+	479	RP11-734B5.2
ENSG00000263637.1	chr18	68753179	68754583	-	1405	RP11-106E15.1
ENSG00000207072.1	chr18	68858934	68859040	+	107	RNU6-39P
ENSG00000264444.1	chr18	68866517	68867028	+	512	SDHCP1
ENSG00000264472.4	chr18	68899781	68902255	-	2475	RP11-861L17.3
ENSG00000273584.1	chr18	68908048	68908599	+	552	RP11-861L17.4
ENSG00000264236.1	chr18	68992718	68993375	-	658	RP11-861L17.2
ENSG00000264705.1	chr18	69212277	69214350	+	2074	RP11-674P19.2
ENSG00000285748.2	chr18	69240448	69250781	-	10334	RP11-674P19.3
ENSG00000278532.1	chr18	69398726	69399249	-	524	RP11-17E3.1
ENSG00000206052.11	chr18	69400888	69849087	+	448200	DOK6
ENSG00000264845.2	chr18	69469517	69471736	+	2220	RP11-465I4.3
ENSG00000265643.1	chr18	69483627	69618694	-	135068	RP11-465I4.2
ENSG00000279221.1	chr18	69659837	69663413	+	3577	RP11-543H23.1
ENSG00000266840.1	chr18	69704978	69724975	-	19998	RP11-543H23.2
