Geneid	Length	gene_name
ENSMUSG00000115088.1	2929	Gm49165
ENSMUSG00000115289.1	1645	Gm49164
ENSMUSG00000093873.1	107	Gm24540
ENSMUSG00000075581.5	747	Gm16409
ENSMUSG00000115470.1	583	Gm18683
ENSMUSG00000089038.1	106	Gm22164
ENSMUSG00000057886.5	552	Cbx3-ps6
ENSMUSG00000115559.1	187	Gm49170
ENSMUSG00000115704.1	1151	Gm49171
ENSMUSG00000115411.1	1231	Gm6986
ENSMUSG00000115845.1	1660	4933402J15Rik
ENSMUSG00000115427.1	526	Gm49174
ENSMUSG00000115449.1	449	Gm49175
ENSMUSG00000034997.5	5606	Htr2a
ENSMUSG00000115288.1	1119	Gm9212
ENSMUSG00000021996.16	3366	Esd
ENSMUSG00000068015.8	7734	Lrch1
ENSMUSG00000115002.1	1331	Gm10847
ENSMUSG00000115019.1	1456	Gm4278
ENSMUSG00000034959.8	4799	Rubcnl
ENSMUSG00000021997.4	2517	Lrrc63
ENSMUSG00000021998.16	9504	Lcp1
ENSMUSG00000089733.1	547	Gm15628
ENSMUSG00000090054.1	476	Gm15629
ENSMUSG00000021999.9	1629	Cpb2
ENSMUSG00000104689.1	103	Gm44482
ENSMUSG00000115789.1	545	Gm18147
ENSMUSG00000022000.11	6283	Zc3h13
ENSMUSG00000115615.1	699	Gm49200
ENSMUSG00000091722.2	4472	Siah3
ENSMUSG00000034913.10	1976	Cby2
ENSMUSG00000022002.2	2201	Erich6b
ENSMUSG00000064394.1	107	Gm23622
ENSMUSG00000034893.9	5226	Cog3
ENSMUSG00000089405.1	92	Gm24876
ENSMUSG00000022003.7	4571	Slc25a30
ENSMUSG00000115458.1	229	Gm48931
ENSMUSG00000085829.1	902	Gm4285
ENSMUSG00000060126.14	2380	Tpt1
ENSMUSG00000065147.1	130	Snora31
ENSMUSG00000067995.4	1467	Gtf2f2
ENSMUSG00000046523.5	3998	Kctd4
ENSMUSG00000065799.1	134	Gm25517
ENSMUSG00000022008.4	5389	Gpalpp1
ENSMUSG00000022009.1	3974	Nufip1
ENSMUSG00000095427.2	855	Rps2-ps6
ENSMUSG00000115625.1	459	2900040C04Rik
ENSMUSG00000022010.19	8994	Tsc22d1
ENSMUSG00000115092.1	3757	E130202H07Rik
ENSMUSG00000052584.10	1388	Serp2
ENSMUSG00000115143.1	328	Fkbp1a-ps1
ENSMUSG00000101009.6	3178	1700108F19Rik
ENSMUSG00000115709.1	715	4930431P22Rik
ENSMUSG00000115817.1	3000	Gm30246
ENSMUSG00000115353.1	295	Gm48968
ENSMUSG00000115596.1	603	Gm48969
ENSMUSG00000115303.1	639	Gm4291
ENSMUSG00000044350.14	3644	Lacc1
ENSMUSG00000034795.14	1985	Ccdc122
ENSMUSG00000022012.9	7962	Enox1
ENSMUSG00000063556.5	468	Gm10132
ENSMUSG00000115733.1	2253	Gm49001
ENSMUSG00000115244.1	1845	Gm49002
ENSMUSG00000067973.11	1163	Gm6994
ENSMUSG00000084431.1	110	n-R5s48
ENSMUSG00000089365.1	124	Gm23823
ENSMUSG00000115363.1	349	Gm49003
ENSMUSG00000115257.1	1331	Gm30467
ENSMUSG00000075512.5	1354	Gm1587
ENSMUSG00000022013.4	6513	Dnajc15
ENSMUSG00000022014.15	2321	Epsti1
ENSMUSG00000115517.1	1412	Gm48954
ENSMUSG00000092272.1	2210	Gm19301
ENSMUSG00000115519.1	219	Gm48955
ENSMUSG00000045655.9	2323	Fam216b
ENSMUSG00000087932.1	106	Mir1971
ENSMUSG00000115552.1	397	Gm48959
ENSMUSG00000080402.1	107	Gm23652
ENSMUSG00000022015.8	2236	Tnfsf11
ENSMUSG00000092774.1	115	Gm26197
ENSMUSG00000115450.1	527	Gm4821
ENSMUSG00000022016.17	11015	Akap11
ENSMUSG00000034731.11	16975	Dgkh
ENSMUSG00000115087.1	2707	Gm48998
ENSMUSG00000084447.1	122	Gm26251
ENSMUSG00000115107.1	754	Gm18368
ENSMUSG00000115514.1	617	Gm49009
ENSMUSG00000115305.1	217	Gm30584
ENSMUSG00000115290.1	1945	Gm19098
ENSMUSG00000058997.8	12639	Vwa8
ENSMUSG00000115090.1	614	Gm49016
ENSMUSG00000115539.1	620	Gm6997
ENSMUSG00000115643.1	171	Gm49011
ENSMUSG00000115637.1	363	Gm30970
ENSMUSG00000115167.1	2704	Gm49015
ENSMUSG00000115111.1	529	Gm4632
ENSMUSG00000071262.10	3216	Zfp957
ENSMUSG00000115045.1	930	Gm49028
ENSMUSG00000022018.7	918	Rgcc
ENSMUSG00000022020.15	15080	Naa16
ENSMUSG00000022022.3	2413	Mtrf1
ENSMUSG00000043881.9	4526	Kbtbd7
ENSMUSG00000075502.2	2984	Kbtbd6
ENSMUSG00000022023.6	7566	Wbp4
ENSMUSG00000036461.16	6737	Elf1
ENSMUSG00000093684.2	126	Gm27857
ENSMUSG00000022024.10	7792	Sugt1
ENSMUSG00000022025.13	1843	Cnmd
ENSMUSG00000115740.1	820	Gm49042
ENSMUSG00000115422.1	2981	4930452G13Rik
ENSMUSG00000076453.1	98	Mir759
ENSMUSG00000036422.10	4538	Pcdh8
ENSMUSG00000102774.1	783	Gm9748
ENSMUSG00000097927.2	4423	Gm6999
ENSMUSG00000095959.2	3389	Gm10845
ENSMUSG00000115190.1	3446	Gm49542
ENSMUSG00000115291.1	623	Gm18605
ENSMUSG00000022026.7	2962	Olfm4
ENSMUSG00000115334.1	1423	Gm17923
ENSMUSG00000098125.1	753	Gm9578
ENSMUSG00000115036.1	466	Gm49043
ENSMUSG00000115346.1	688	Gm19120
ENSMUSG00000115716.1	301	Gm49044
ENSMUSG00000115297.1	375	Gm49045
ENSMUSG00000115542.1	389	Gm49046
ENSMUSG00000115465.1	1047	Cyp2c73-ps
ENSMUSG00000115455.1	352	Gm41219
ENSMUSG00000115385.1	466	Gm19311
ENSMUSG00000115175.1	719	Gm18525
ENSMUSG00000115731.1	805	Gm19050
ENSMUSG00000115476.1	232	Gm49047
ENSMUSG00000115825.1	476	Gm49048
ENSMUSG00000089266.1	164	Gm22891
ENSMUSG00000115051.1	187	Gm49049
ENSMUSG00000115847.1	381	Gm49050
ENSMUSG00000115031.1	270	Gm49051
ENSMUSG00000088009.1	134	Gm24774
ENSMUSG00000115393.1	504	Gm49052
ENSMUSG00000115780.1	412	Gm49053
ENSMUSG00000115006.1	141	Gm49054
ENSMUSG00000115282.1	370	Gm49055
ENSMUSG00000115043.1	2260	Gm32455
ENSMUSG00000115770.1	291	Gm49056
ENSMUSG00000115612.1	389	Gm29800
ENSMUSG00000115227.1	270	Gm49057
ENSMUSG00000035566.7	12991	Pcdh17
ENSMUSG00000115529.1	2803	9630013A20Rik
ENSMUSG00000115743.1	1458	Gm7004
ENSMUSG00000115239.1	508	Gm9264
ENSMUSG00000115653.1	694	Gm49059
ENSMUSG00000115217.1	606	Gm32729
ENSMUSG00000115836.1	631	Gm49060
ENSMUSG00000115014.1	432	Gm49061
ENSMUSG00000115128.1	190	Gm49062
ENSMUSG00000115271.1	1367	4930529K09Rik
ENSMUSG00000115777.1	1928	Gm32815
ENSMUSG00000115176.1	514	Gm49063
ENSMUSG00000064407.1	90	Gm23926
ENSMUSG00000115089.1	579	Gm4350
ENSMUSG00000115664.1	2124	Gm32913
ENSMUSG00000087812.1	140	Gm25115
ENSMUSG00000115401.1	130	Gm49157
ENSMUSG00000115776.1	457	Gm49158
ENSMUSG00000022021.14	5569	Diaph3
ENSMUSG00000115306.1	2624	Gm49159
ENSMUSG00000077948.2	91	Gm23438
ENSMUSG00000115438.1	2161	Gm49193
ENSMUSG00000102284.1	373	Gm37002
ENSMUSG00000088536.1	143	Gm23278
ENSMUSG00000022019.16	6072	Tdrd3
ENSMUSG00000115564.1	966	Gm49199
ENSMUSG00000115484.1	483	Gm33121
ENSMUSG00000115184.1	2201	Gm49197
ENSMUSG00000115608.1	179	Gm48922
ENSMUSG00000115452.1	844	Gm18812
ENSMUSG00000115527.1	1330	Gm4355
ENSMUSG00000062611.4	792	Rps3a2
ENSMUSG00000089120.1	100	Gm26405
ENSMUSG00000115479.1	714	Gm33203
ENSMUSG00000098095.1	984	Gm9274
ENSMUSG00000115533.1	494	Gm48929
ENSMUSG00000115202.1	775	Gm9275
ENSMUSG00000115114.1	636	Gm48930
ENSMUSG00000050505.7	5492	Pcdh20
ENSMUSG00000115623.1	772	Gm41225
ENSMUSG00000102164.1	435	Gm36946
ENSMUSG00000115392.1	299	Gm17882
ENSMUSG00000088405.1	114	Gm25886
ENSMUSG00000077408.1	132	Gm25415
ENSMUSG00000062093.5	3220	Gm10110
ENSMUSG00000115313.1	429	Gm48941
ENSMUSG00000115001.1	1479	4930474H20Rik
ENSMUSG00000077619.1	131	Gm25495
ENSMUSG00000115292.1	320	Gm33246
ENSMUSG00000115565.1	775	Gm18082
ENSMUSG00000088746.1	114	Gm23225
ENSMUSG00000115225.1	440	Gm7272
ENSMUSG00000115368.1	842	Gm48942
ENSMUSG00000115171.1	365	Gm48943
ENSMUSG00000115308.1	270	Gm48944
ENSMUSG00000077298.1	130	Gm24127
ENSMUSG00000103410.1	371	Gm37341
ENSMUSG00000115662.1	1940	Gm7232
ENSMUSG00000115660.1	220	Gm48962
ENSMUSG00000115720.1	285	4930433E05Rik
ENSMUSG00000115444.1	175	Gm48963
ENSMUSG00000055421.8	6783	Pcdh9
ENSMUSG00000065014.1	160	Gm23509
ENSMUSG00000115505.1	999	Gm9247
ENSMUSG00000115632.1	802	Gm17922
ENSMUSG00000115447.1	2020	Gm48964
ENSMUSG00000115023.1	4184	Gm48967
ENSMUSG00000115471.1	4033	C230086J09Rik
ENSMUSG00000115797.1	105	Gm48981
ENSMUSG00000115613.1	512	Gm48982
ENSMUSG00000088046.1	131	Gm23324
ENSMUSG00000115059.1	347	Gm48983
ENSMUSG00000115638.1	604	Gm18074
ENSMUSG00000115822.1	1460	Gm33450
ENSMUSG00000089384.1	126	Gm24680
ENSMUSG00000115331.1	714	Gm9721
ENSMUSG00000115038.1	1054	Gm48989
ENSMUSG00000115379.1	423	Gm48990
ENSMUSG00000115499.1	277	Gm48991
ENSMUSG00000115396.1	366	Gm48994
ENSMUSG00000115243.1	1578	Gm5207
ENSMUSG00000115679.1	481	Gm48995
ENSMUSG00000034689.2	1173	Spertl
ENSMUSG00000115029.1	1636	Gm18885
ENSMUSG00000115603.1	721	Gm19099
ENSMUSG00000022076.10	6645	Klhl1
ENSMUSG00000083933.1	822	Gm15515
ENSMUSG00000065042.1	116	Gm24043
ENSMUSG00000064581.1	130	Gm25133
ENSMUSG00000115535.1	481	Gm49006
ENSMUSG00000115315.1	337	Gnb1-ps2
ENSMUSG00000115714.1	814	Gm18926
ENSMUSG00000115601.1	2445	Gm49007
ENSMUSG00000089130.1	92	Gm24770
ENSMUSG00000115052.1	914	Gm9287
ENSMUSG00000115229.1	826	Gm33525
ENSMUSG00000098772.1	105	Gm27441
ENSMUSG00000088538.1	138	Gm23276
ENSMUSG00000115598.1	620	Gm9290
ENSMUSG00000055639.16	7317	Dach1
ENSMUSG00000089549.1	163	Gm25831
ENSMUSG00000086133.1	498	Gm16331
ENSMUSG00000089425.1	81	Gm26006
ENSMUSG00000115218.1	421	Gm46477
ENSMUSG00000115486.1	285	Gm49017
ENSMUSG00000096444.1	107	Gm26139
ENSMUSG00000098059.1	940	Gm27034
ENSMUSG00000115242.1	1208	Gm49018
ENSMUSG00000115567.1	680	Gm18148
ENSMUSG00000060377.4	449	Rpl36a-ps1
ENSMUSG00000033186.9	2563	Mzt1
ENSMUSG00000022070.7	5153	Bora
ENSMUSG00000033166.11	7754	Dis3
ENSMUSG00000022064.10	9797	Pibf1
ENSMUSG00000115071.1	1138	Gm49026
ENSMUSG00000100172.1	433	Gm4412
ENSMUSG00000005148.8	5201	Klf5
ENSMUSG00000084700.1	122	Gm22984
ENSMUSG00000064584.1	156	Gm25130
ENSMUSG00000115746.1	336	Gm49218
ENSMUSG00000115590.1	340	Gm49219
ENSMUSG00000115178.1	1021	Gm49220
ENSMUSG00000115580.1	965	Gm41230
ENSMUSG00000115550.1	747	Gm49225
ENSMUSG00000115366.1	911	Gm9298
ENSMUSG00000103188.1	407	Gm37093
ENSMUSG00000065238.1	186	Gm22970
ENSMUSG00000087144.1	297	Gm5958
ENSMUSG00000072294.5	6985	Klf12
ENSMUSG00000054391.12	839	4930517O19Rik
ENSMUSG00000084991.1	304	Gm16260
ENSMUSG00000110273.1	449	Gm41231
ENSMUSG00000094585.1	132	Gm26367
ENSMUSG00000115821.1	1893	6330576A10Rik
ENSMUSG00000115732.1	645	Gm9302
ENSMUSG00000089331.1	124	Gm24345
ENSMUSG00000115506.1	707	Gm49237
ENSMUSG00000115105.1	6773	Gm49238
ENSMUSG00000092668.1	117	Gm22401
ENSMUSG00000088160.1	101	Gm23538
ENSMUSG00000115721.1	292	Gm49239
ENSMUSG00000042888.10	2123	Prr30
ENSMUSG00000089041.1	136	Gm26173
ENSMUSG00000115538.1	1689	Hspd1-ps5
ENSMUSG00000033083.16	7676	Tbc1d4
ENSMUSG00000115319.1	487	Gm34417
ENSMUSG00000075486.10	5145	Commd6
ENSMUSG00000022111.9	3831	Uchl3
ENSMUSG00000115435.1	835	Gm18075
ENSMUSG00000115110.1	172	Gm49269
ENSMUSG00000053821.4	2215	Gm9922
ENSMUSG00000033060.16	11951	Lmo7
ENSMUSG00000115584.1	773	Gm5854
ENSMUSG00000095037.1	132	Gm22347
ENSMUSG00000115696.1	700	Gm49292
ENSMUSG00000088971.1	48	Gm23764
ENSMUSG00000115816.1	5658	Gm34589
ENSMUSG00000098557.1	6057	Kctd12
ENSMUSG00000092901.1	84	Mir5130
ENSMUSG00000114980.1	1061	4933432I03Rik
ENSMUSG00000115512.1	541	Rpl17-ps7
ENSMUSG00000115855.1	2289	Gm34643
ENSMUSG00000022126.6	2623	Acod1
ENSMUSG00000022125.7	2563	Cln5
ENSMUSG00000022124.15	5103	Fbxl3
ENSMUSG00000033004.16	19364	Mycbp2
ENSMUSG00000098111.1	982	Gm4654
ENSMUSG00000115099.1	4145	1700087I21Rik
ENSMUSG00000115762.1	1065	Gm34907
ENSMUSG00000022123.9	2503	Scel
ENSMUSG00000055717.13	3284	Slain1
ENSMUSG00000093192.1	105	Gm22877
ENSMUSG00000089707.1	3101	Slain1os
ENSMUSG00000022122.15	4266	Ednrb
ENSMUSG00000104311.1	217	Gm37910
ENSMUSG00000115727.1	3301	4930432J09Rik
ENSMUSG00000115424.1	7110	D130079A08Rik
ENSMUSG00000048349.9	4672	Pou4f1
ENSMUSG00000022120.4	4435	Rnf219
ENSMUSG00000115384.1	793	Gm49205
ENSMUSG00000077541.1	107	Gm22021
ENSMUSG00000115432.1	7363	D130009I18Rik
ENSMUSG00000077719.1	117	Gm25724
ENSMUSG00000077425.1	134	Gm24280
ENSMUSG00000115195.1	905	Gm5671
ENSMUSG00000022119.15	7649	Rbm26
ENSMUSG00000091509.7	1113	Gm17066
ENSMUSG00000115831.1	362	Gm48937
ENSMUSG00000115247.1	1774	Gm6201
ENSMUSG00000094275.1	107	Gm22290
ENSMUSG00000053253.16	11553	Ndfip2
ENSMUSG00000064715.1	108	Gm24207
ENSMUSG00000086260.1	553	Gm16259
ENSMUSG00000115548.1	1016	5430440P10Rik
ENSMUSG00000022116.7	1186	4930449E01Rik
ENSMUSG00000115386.1	2959	Gm35909
ENSMUSG00000115149.1	4583	9330188P03Rik
ENSMUSG00000110080.1	5671	Gm6145
ENSMUSG00000098780.1	129	Mir6390
ENSMUSG00000060143.7	384	Gm10076
ENSMUSG00000092664.1	93	Gm22406
ENSMUSG00000115796.1	505	Gm48970
ENSMUSG00000022114.5	2087	Spry2
ENSMUSG00000115800.1	249	Frg2f4
ENSMUSG00000090538.2	402	Gm4775
ENSMUSG00000022113.6	3518	Trim52
ENSMUSG00000115501.1	202	Gm48971
ENSMUSG00000115754.1	2306	Gm48972
ENSMUSG00000065193.1	131	Gm23459
ENSMUSG00000115439.1	426	Gm36107
ENSMUSG00000099794.1	960	1700128A07Rik
ENSMUSG00000089297.1	107	Gm24634
ENSMUSG00000115695.1	382	Gm48973
ENSMUSG00000115763.1	772	Gm48974
ENSMUSG00000091723.2	187	Gm17366
ENSMUSG00000077224.1	127	Gm23437
ENSMUSG00000115510.1	771	Gm9334
ENSMUSG00000115741.1	818	Gm19146
ENSMUSG00000115273.1	1311	Gm9335
ENSMUSG00000115661.1	1352	Gm48976
ENSMUSG00000115562.1	624	Gm48977
ENSMUSG00000092834.1	161	Gm24818
ENSMUSG00000089455.1	118	Gm24229
ENSMUSG00000058430.1	450	Rpl27a-ps2
ENSMUSG00000075478.3	5359	Slitrk1
ENSMUSG00000115642.1	998	Gm18977
ENSMUSG00000115416.1	470	Gm7313
ENSMUSG00000089119.1	130	Gm25901
ENSMUSG00000093128.1	96	Gm24369
ENSMUSG00000065102.1	111	n-R5s50
ENSMUSG00000094312.1	107	Gm23242
ENSMUSG00000115336.1	277	Gm48980
ENSMUSG00000115606.1	584	Gm17932
ENSMUSG00000095059.1	107	Gm25670
ENSMUSG00000084441.1	103	Gm26255
ENSMUSG00000045871.5	4240	Slitrk6
ENSMUSG00000115165.1	222	Gm48987
ENSMUSG00000115349.1	984	Gm9348
ENSMUSG00000093362.1	89	Gm22802
ENSMUSG00000115461.1	445	Gm48988
ENSMUSG00000115650.1	1101	Gm48992
ENSMUSG00000115755.1	310	Gm48993
ENSMUSG00000115818.1	892	Gm18580
ENSMUSG00000033214.10	5263	Slitrk5
ENSMUSG00000118561.1	427	AC102368.2
ENSMUSG00000118534.1	174	AC102368.1
ENSMUSG00000115663.1	1015	Gm48999
ENSMUSG00000088995.1	92	Gm22764
ENSMUSG00000115558.1	1597	Gm49000
ENSMUSG00000115581.1	458	Gm20127
ENSMUSG00000058953.3	479	Gm4822
ENSMUSG00000115126.1	1687	Gm19223
ENSMUSG00000115786.1	734	Gm4486
ENSMUSG00000115260.1	373	Gm49005
ENSMUSG00000058126.7	2147	Tpm3-rs7
ENSMUSG00000086415.1	442	Gm4487
ENSMUSG00000115269.1	720	Gm5209
ENSMUSG00000115572.1	574	Gm18369
ENSMUSG00000115658.1	2104	Gm19829
ENSMUSG00000103140.1	264	Gm37495
ENSMUSG00000115320.1	1895	4930524C18Rik
ENSMUSG00000115309.1	793	Gm49010
ENSMUSG00000115372.1	1405	1700100I10Rik
ENSMUSG00000114979.1	314	Gm31072
ENSMUSG00000088802.1	106	Gm24073
ENSMUSG00000089726.2	3536	Mir17hg
ENSMUSG00000065508.1	84	Mir17
ENSMUSG00000065403.1	96	Mir18
ENSMUSG00000065416.1	82	Mir19a
ENSMUSG00000065442.1	107	Mir20a
ENSMUSG00000076256.1	87	Mir19b-1
ENSMUSG00000076062.1	80	Mir92-1
ENSMUSG00000022112.14	4453	Gpc5
ENSMUSG00000093551.1	561	4930505G20Rik
ENSMUSG00000093589.1	600	Gm18367
ENSMUSG00000093497.1	435	Gm20713
ENSMUSG00000104296.1	199	Gm38045
ENSMUSG00000058571.11	6425	Gpc6
ENSMUSG00000098648.1	105	Mir6239
ENSMUSG00000022129.4	5895	Dct
ENSMUSG00000115689.1	1567	4930435M08Rik
ENSMUSG00000022130.10	2437	Tgds
ENSMUSG00000022131.3	1875	Gpr180
ENSMUSG00000115774.1	3315	4933431J24Rik
ENSMUSG00000061517.8	3799	Sox21
ENSMUSG00000090534.1	3067	Gm4675
ENSMUSG00000098612.1	103	Mir6241
ENSMUSG00000092109.2	729	Gm9376
ENSMUSG00000088095.1	128	Gm23669
ENSMUSG00000115258.1	438	Gm32093
ENSMUSG00000096997.1	1605	Gm26791
ENSMUSG00000099911.1	898	1700044C05Rik
ENSMUSG00000115515.1	934	Gm5672
ENSMUSG00000032849.14	6389	Abcc4
ENSMUSG00000115075.1	272	Gm49033
ENSMUSG00000064644.1	100	Gm23302
ENSMUSG00000098433.1	104	Mir6391
ENSMUSG00000098630.1	1517	Gm27198
ENSMUSG00000088105.1	131	Gm22379
ENSMUSG00000022132.15	2591	Cldn10
ENSMUSG00000077661.1	123	n-R5s51
ENSMUSG00000042156.16	10546	Dzip1
ENSMUSG00000115718.1	4979	Gm49179
ENSMUSG00000022136.8	5141	Dnajc3
ENSMUSG00000115220.1	673	Gm49768
ENSMUSG00000042104.18	12796	Uggt2
ENSMUSG00000087479.1	2809	Gm16835
ENSMUSG00000053465.6	1708	Hs6st3
ENSMUSG00000115684.1	663	Gm6087
ENSMUSG00000115196.1	220	Gm6212
ENSMUSG00000100274.1	441	1700006F04Rik
ENSMUSG00000115223.1	336	Gm48985
ENSMUSG00000115639.1	743	4930404K13Rik
ENSMUSG00000044819.5	3732	Oxgr1
ENSMUSG00000115133.1	150	Gm20167
ENSMUSG00000115146.1	1765	Gm4681
ENSMUSG00000114983.1	257	Gm48997
ENSMUSG00000022139.17	11993	Mbnl2
ENSMUSG00000097903.2	659	Gm26679
ENSMUSG00000051615.14	4191	Rap2a
ENSMUSG00000115648.1	272	Gm49008
ENSMUSG00000115630.1	589	Rpl19-ps5
ENSMUSG00000090284.2	669	Gm17613
ENSMUSG00000084476.1	84	Gm25781
ENSMUSG00000115835.1	383	Gm41253
ENSMUSG00000115163.1	614	Gm18076
ENSMUSG00000115028.1	389	Gm9391
ENSMUSG00000030662.10	6001	Ipo5
ENSMUSG00000025555.14	5524	Farp1
ENSMUSG00000085133.2	4715	B930095G15Rik
ENSMUSG00000063410.8	5353	Stk24
ENSMUSG00000115666.1	452	Gm49031
ENSMUSG00000115123.1	303	Gm33299
ENSMUSG00000025557.10	4885	Slc15a1
ENSMUSG00000115390.1	1336	Gm49035
ENSMUSG00000115408.1	205	Gm4529
ENSMUSG00000025558.19	13398	Dock9
ENSMUSG00000115443.1	445	Gm9395
ENSMUSG00000102112.1	851	1810041H14Rik
ENSMUSG00000041765.6	2420	Ubac2
ENSMUSG00000050350.8	1498	Gpr18
ENSMUSG00000051212.8	2887	Gpr183
ENSMUSG00000071229.3	913	Timm8a2
ENSMUSG00000115121.1	1258	Gm49236
ENSMUSG00000085615.2	3203	A330035P11Rik
ENSMUSG00000025544.13	3107	Tm9sf2
ENSMUSG00000066538.5	1072	Gm6254
ENSMUSG00000090674.1	1091	Gm17082
ENSMUSG00000025545.10	1444	Clybl
ENSMUSG00000100585.1	484	1700108J01Rik
ENSMUSG00000115263.1	1284	Gm5089
ENSMUSG00000095311.1	107	Gm25464
ENSMUSG00000064052.3	2123	Gm5089
ENSMUSG00000041703.7	4889	Zic5
ENSMUSG00000085555.9	2352	2610035F20Rik
ENSMUSG00000061524.8	2880	Zic2
ENSMUSG00000075465.2	1536	Gm10837
ENSMUSG00000093669.1	639	Gm9399
ENSMUSG00000115652.1	391	Gm18143
ENSMUSG00000041650.15	5210	Pcca
ENSMUSG00000115256.1	995	Gm49259
ENSMUSG00000115264.1	2063	Gm49260
ENSMUSG00000041625.15	5462	Ggact
ENSMUSG00000075463.3	4342	4930594M22Rik
ENSMUSG00000041594.18	8280	Tmtc4
ENSMUSG00000085423.1	514	4930594M22Rik
ENSMUSG00000115016.1	3286	AA536875
ENSMUSG00000115758.1	184	Gm49294
ENSMUSG00000000197.8	14715	Nalcn
ENSMUSG00000115674.1	2805	Gm49297
ENSMUSG00000032925.16	4229	Itgbl1
ENSMUSG00000082793.2	448	Gm9308
ENSMUSG00000077481.1	128	Gm25272
ENSMUSG00000025551.13	4182	Fgf14
ENSMUSG00000101445.1	357	Gm28932
ENSMUSG00000082738.1	541	Gm15422
ENSMUSG00000099994.1	423	1700024B18Rik
ENSMUSG00000115472.1	282	Gm49070
ENSMUSG00000115191.1	452	Gm49071
ENSMUSG00000108568.1	285	Olfr277-ps1
ENSMUSG00000114970.1	4011	Gm49069
ENSMUSG00000115490.1	857	4930404O17Rik
ENSMUSG00000115035.1	882	Gm9614
ENSMUSG00000115502.1	164	Gm49222
ENSMUSG00000115013.1	732	Gm49231
ENSMUSG00000115397.1	1432	Gm49232
ENSMUSG00000114999.1	2308	Gm7962
ENSMUSG00000064373.12	2842	Selenop
ENSMUSG00000091119.2	1358	Ccdc152
ENSMUSG00000055737.12	9053	Ghr
ENSMUSG00000080595.1	126	Gm22031
ENSMUSG00000098177.1	984	Gm4823
ENSMUSG00000087921.1	270	Gm23228
ENSMUSG00000115843.1	576	Gm17873
ENSMUSG00000022184.8	2047	Fbxo4
ENSMUSG00000041935.10	5199	AW549877
ENSMUSG00000115206.1	102	Gm49286
ENSMUSG00000097662.1	3526	Gm2093
ENSMUSG00000087221.3	7125	BC037032
ENSMUSG00000022186.14	3701	Oxct1
ENSMUSG00000086297.1	246	Gm15632
ENSMUSG00000115032.1	334	Gm49301
ENSMUSG00000049148.8	5042	Plcxd3
ENSMUSG00000022181.16	3556	C6
ENSMUSG00000115259.1	311	Gm49073
ENSMUSG00000115415.1	325	Gm49074
ENSMUSG00000115205.1	999	Gm16374
ENSMUSG00000022155.9	5915	Mroh2b
ENSMUSG00000079105.4	2676	C7
ENSMUSG00000065714.1	103	Gm25652
ENSMUSG00000080720.2	655	Gm16077
ENSMUSG00000041849.7	6101	Card6
ENSMUSG00000041841.8	1684	Rpl37
ENSMUSG00000077737.1	81	Snord72
ENSMUSG00000068706.3	482	Gm10250
ENSMUSG00000050697.9	4655	Prkaa1
ENSMUSG00000087532.1	635	Gm15938
ENSMUSG00000022151.16	2163	Ttc33
ENSMUSG00000039942.15	6648	Ptger4
ENSMUSG00000084024.1	1235	Gm15937
ENSMUSG00000115748.1	405	Gm49093
ENSMUSG00000114998.1	367	Gm2157
ENSMUSG00000114992.1	529	Gm2150
ENSMUSG00000115116.1	742	Gm46496
ENSMUSG00000110018.2	2001	5430437J10Rik
ENSMUSG00000115185.1	270	Gm18715
ENSMUSG00000098565.1	114	Gm27760
ENSMUSG00000115106.1	859	Gm8043
ENSMUSG00000115342.1	916	Gm49095
ENSMUSG00000115093.1	860	Gm8047
ENSMUSG00000094402.1	132	Gm23139
ENSMUSG00000022150.16	7342	Dab2
ENSMUSG00000089771.1	702	Gm16311
ENSMUSG00000115132.1	386	Gm18888
ENSMUSG00000022149.18	2556	C9
ENSMUSG00000088749.1	276	Gm23218
ENSMUSG00000022148.16	5384	Fyb
ENSMUSG00000089647.2	3376	Gm2245
ENSMUSG00000067547.6	819	Gm7666
ENSMUSG00000050310.9	16930	Rictor
ENSMUSG00000022146.12	12113	Osmr
ENSMUSG00000104334.1	695	Gm38282
ENSMUSG00000054263.12	10776	Lifr
ENSMUSG00000042961.13	6121	Egflam
ENSMUSG00000089966.1	603	Gm16030
ENSMUSG00000090199.1	2427	Gm16029
ENSMUSG00000115033.1	250	Gm49206
ENSMUSG00000103142.1	376	Gm37743
ENSMUSG00000115497.1	279	Gm49207
ENSMUSG00000115765.1	1011	Gm19227
ENSMUSG00000022144.4	3674	Gdnf
ENSMUSG00000039828.7	3738	Wdr70
ENSMUSG00000116090.1	586	Rpl19-ps6
ENSMUSG00000098281.1	80	Gm27529
ENSMUSG00000022142.8	11951	Nup155
ENSMUSG00000039801.7	13095	Cplane1
ENSMUSG00000064566.1	111	Gm24144
ENSMUSG00000022141.7	9423	Nipbl
ENSMUSG00000115640.1	203	Gm49247
ENSMUSG00000115591.1	866	Gm31282
ENSMUSG00000115480.1	1762	Gm49249
ENSMUSG00000095663.2	2413	Gm2310
ENSMUSG00000078850.1	300	Gm2348
ENSMUSG00000115577.1	157	Gm49250
ENSMUSG00000005360.14	8537	Slc1a3
ENSMUSG00000103047.1	2968	Gm37310
ENSMUSG00000107028.1	820	Gm5043
ENSMUSG00000098190.1	1010	Gm5210
ENSMUSG00000048424.17	6855	Ranbp3l
ENSMUSG00000022253.15	5118	Nadk2
ENSMUSG00000054115.11	7875	Skp2
